Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1760878335352,29945.64207458496,1300,2,0.73125,43863.874435424805,1300,2,0.73125,35082.5173034668,1300,2,0.73125,31175.754013061523,1300,2,0.73125,34057.19325256348,1300,2,0.73125,45844.52207946777,3250,1,0.73125,38896.23889160156,3250,1,0.73125,37201.67149353027,1300,2,0.73125,254006.45501708984,1411,1922,3799,4809,400,400,400,400,2217,400,2278,2139,1927,3441,400,400,2.5,2.5641026496887207,2.5,2.5,2.5,2.5,2.4390242099761963,2.4390242099761963,4.878048419952393,2.5,2.5,4.878048419952393,2.5,4.878048419952393,2.5,2.5,32899801088,8589930496,8829358080,1825038336
199,1760878335352,29945.642608642578,1300,2,0.73125,43863.874435424805,1300,2,0.73125,35082.517318725586,1300,2,0.73125,31175.754028320313,1300,2,0.73125,34057.193267822266,1300,2,0.73125,45844.524185180664,3250,1,0.73125,38896.23895263672,1300,2,0.73125,37201.67149353027,1300,2,0.73125,254006.47244262695,1411,1922,3799,4809,400,400,400,400,2217,400,2278,2139,1927,3441,400,400,2.5,2.5641026496887207,2.5,2.5,2.5,2.5,2.4390242099761963,2.4390242099761963,4.878048419952393,2.5,2.5,4.878048419952393,2.5,4.878048419952393,2.5,2.5,32899801088,8589930496,8829612032,1825038336
199,1760878335552,29945.660552978516,1910.0000000000002,2,0.2749999999999999,43865.468673706055,4775,0,0.2749999999999999,35082.6495513916,1910.0000000000002,2,0.2749999999999999,31175.771682739258,1910.0000000000002,2,0.2749999999999999,34057.230377197266,1910.0000000000002,2,0.2749999999999999,45844.623291015625,4800,2,0.2749999999999999,38896.32682800293,1920,2,0.2749999999999999,37201.796325683594,4800,0,0.2749999999999999,254011.38542175293,1411,1922,3799,4809,400,400,400,400,2217,400,2278,2139,1927,3441,400,400,0,90.47618865966797,5,0,0,0,0,5,0,0,0,5,5,5,0,0,32899801088,8589930496,8840814592,1825038336
199,1760878335752,29945.79847717285,2337.5,1,0.3062499999999999,43867.56449890137,4675,0,0.3062499999999999,35082.990310668945,4675,0,0.3062499999999999,31176.156707763672,4675,0,0.3062499999999999,34057.52574157715,4675,0,0.3062499999999999,45844.88803100586,4675,0,0.3062499999999999,38896.68260192871,4675,0,0.3062499999999999,37201.95098876953,4675,0,0.3062499999999999,254016.83737182617,1411,1922,3799,4809,400,400,400,400,2217,400,2278,2139,1927,3441,400,400,0,90.47618865966797,5,0,0,0,0,5,0,0,0,5,5,5,0,0,32899801088,8589930496,8843366400,1825038336
199,1760878335953,29946.115036010742,2387.5,1,0.2749999999999999,43869.296875,4775,0,0.2749999999999999,35083.268981933594,2387.5,1,0.2749999999999999,31176.342056274414,4775,0,0.2749999999999999,34057.88838195801,4775,0,0.2749999999999999,45845.349029541016,4775,0,0.2749999999999999,38896.93296813965,2387.5,1,0.2749999999999999,37202.406677246094,2387.5,1,0.2749999999999999,254022.79557800293,1411,1922,3799,4809,400,400,400,400,2217,400,2278,2139,1927,3441,400,400,7.500000476837158,43.589744567871094,7.500000476837158,10,7.692307949066162,4.878048419952393,7.500000476837158,10,7.317072868347168,2.5641026496887207,10,15.384615898132324,7.500000476837158,2.5641026496887207,4.878048419952393,58.974361419677734,32899801088,8589930496,8848338944,1825038336
199,1760878336153,29946.188018798828,1970,2,0.1812499999999999,43871.08508300781,4925,0,0.1812499999999999,35083.34111022949,1970,2,0.1812499999999999,31176.348693847656,4925,2,0.1812499999999999,34057.946838378906,4925,0,0.1812499999999999,45845.49624633789,4925,0,0.1812499999999999,38896.9934387207,1970,2,0.1812499999999999,37202.46208190918,1970,2,0.1812499999999999,254028.17599487305,1411,1922,3799,4809,400,400,400,400,2217,400,2278,2139,1927,3441,400,400,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,100,32899801088,8589930496,8848338944,1825038336
199,1760878336353,29946.198623657227,2000,2,0.11874999999999991,43873.45541381836,5000,0,0.11874999999999991,35083.36589050293,2000,2,0.11874999999999991,31176.397918701172,2000,2,0.11874999999999991,34057.964935302734,2000,2,0.11874999999999991,45845.56790161133,2000,2,0.11874999999999991,38897.00343322754,1989.9999999999998,2,0.11874999999999991,37202.4719543457,1989.9999999999998,2,0.10624999999999996,254032.97732543945,1411,1922,3799,4809,400,400,400,400,2217,400,2278,2139,1927,3441,400,400,0,60.000003814697266,0,0,0,0,0,0,0,0,4.761904716491699,4.761904716491699,0,0,0,42.85714340209961,32899801088,8589930496,8849342464,1825038336
199,1760878336553,29946.24266052246,1900,2,0.2749999999999999,43875.64959716797,4750,0,0.2749999999999999,35083.43077087402,2375,1,0.2749999999999999,31176.41761779785,4750,0,0.2749999999999999,34057.97840881348,4750,0,0.2749999999999999,45845.66905212402,4750,0,0.2749999999999999,38897.03918457031,1900,2,0.2749999999999999,37202.51736450195,1900,2,0.2749999999999999,254038.15928649902,1411,1922,3799,4809,400,400,400,400,2217,400,2278,2139,1927,3441,400,400,0,100,0,0,0,0,0,0,0,0,0,5.263157844543457,0,0,0,0,32899801088,8589930496,8849887232,1825038336
199,1760878336753,29946.287796020508,2387.5,1,0.2749999999999999,43877.34539794922,4775,0,0.2749999999999999,35083.54718017578,2387.5,1,0.2749999999999999,31176.47508239746,1910.0000000000002,2,0.2749999999999999,34058.00801086426,1910.0000000000002,2,0.2749999999999999,45845.90678405762,4775,1,0.2749999999999999,38897.10679626465,1910.0000000000002,2,0.2749999999999999,37202.60516357422,4775,0,0.2749999999999999,254043.9005126953,1411,1922,3799,4809,400,400,400,400,2217,400,2278,2139,1927,3441,400,400,0,100,0,0,0,0,0,0,0,4.761904716491699,0,15.000000953674316,5,4.761904716491699,0,0,32899801088,8589930496,8853987328,1825038336
199,1760878336953,29946.306106567383,1880,2,0.3125,43879.243713378906,4700,0,0.3125,35083.598541259766,2350,1,0.3125,31176.49560546875,1880,2,0.3125,34058.016189575195,1880,2,0.3125,45845.962173461914,1880,2,0.3125,38897.134857177734,2350,1,0.3125,37202.62338256836,1880,2,0.3125,254048.0937347412,1411,1922,3799,4809,400,400,400,400,2217,400,2278,2139,1927,3441,400,400,0,100,0,0,0,0,0,0,0,4.761904716491699,0,15.000000953674316,5,4.761904716491699,0,0,32899801088,8589930496,8853987328,1825038336
