Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1760877820806,29822.250427246094,2144.4444444444443,2,0.25,42921.793045043945,4825,0,0.25,34896.00036621094,4825,0,0.25,31048.285888671875,2144.4444444444443,2,0.25,33910.54019165039,2144.4444444444443,2,0.25,44629.33790588379,4825,0,0.25,38714.228103637695,4825,0,0.25,37043.22213745117,2144.4444444444443,2,0.25,246779.5417327881,400,2144,2159,400,400,2151,1463,400,2147,4639,400,2147,4831,1933,2935,3244,9.67741870880127,21.875,10.344827651977539,6.25,12.90322494506836,16.129032135009766,9.67741870880127,9.67741870880127,12.121212005615234,15.625,12.5,12.90322494506836,3.22580623626709,6.6666669845581055,9.67741870880127,6.25,32899801088,8589930496,8768475136,1825267712
199,1760877820806,29822.251922607422,2166.666666666667,2,0.23750000000000004,42921.80158996582,4875,0,0.23750000000000004,34896.00325012207,2166.666666666667,2,0.23750000000000004,31048.28694152832,2166.666666666667,2,0.23750000000000004,33910.54148864746,2166.666666666667,2,0.23750000000000004,44629.341049194336,4875,0,0.23750000000000004,38714.22999572754,2166.666666666667,2,0.23750000000000004,37043.22213745117,4875,0,0.23750000000000004,246779.5417327881,400,2144,2159,400,400,2151,1463,400,2147,4639,400,2147,4831,1933,2935,3244,9.67741870880127,21.875,10.344827651977539,6.25,12.90322494506836,16.129032135009766,9.67741870880127,9.67741870880127,12.121212005615234,15.625,12.5,12.90322494506836,3.22580623626709,6.6666669845581055,9.67741870880127,6.25,32899801088,8589930496,8768475136,1825267712
199,1760877821006,29822.3035736084,1889.9999999999998,2,0.30000000000000004,42921.95991516113,2362.5,1,0.30000000000000004,34896.08020019531,2362.5,1,0.30000000000000004,31048.325271606445,1889.9999999999998,2,0.30000000000000004,33910.56489562988,1889.9999999999998,2,0.30000000000000004,44631.259033203125,4725,0,0.30000000000000004,38714.26690673828,1889.9999999999998,2,0.30000000000000004,37043.24967956543,1889.9999999999998,2,0.30000000000000004,246784.60592651367,400,2144,2159,400,400,2151,1463,400,2147,4639,400,2147,4831,1933,2935,3244,0,5.263157844543457,4.761904716491699,0,0,100,0,0,0,0,0,0,0,0,0,0,32899801088,8589930496,8792920064,1825267712
199,1760877821206,29822.32147216797,1889.9999999999998,2,0.29374999999999996,42922.03352355957,4725,0,0.29374999999999996,34896.125747680664,4725,0,0.29374999999999996,31048.351531982422,1889.9999999999998,2,0.29374999999999996,33910.57438659668,4725,0,0.29374999999999996,44633.10008239746,4725,0,0.29374999999999996,38714.296463012695,1889.9999999999998,2,0.29374999999999996,37043.27575683594,1889.9999999999998,2,0.29374999999999996,246789.08139038086,400,2144,2159,400,400,2151,1463,400,2147,4639,400,2147,4831,1933,2935,3244,0,9.523809432983398,4.761904716491699,0,0,100,0,0,0,0,0,0,0,0,0,0,32899801088,8589930496,8792920064,1825267712
199,1760877821406,29822.380096435547,1900,2,0.29374999999999996,42922.17121887207,4750,0,0.29374999999999996,34896.22341918945,2375,1,0.29374999999999996,31048.411849975586,1900,2,0.29374999999999996,33910.65156555176,1900,2,0.29374999999999996,44634.96113586426,4750,0,0.29374999999999996,38714.356689453125,1900,2,0.29374999999999996,37043.39747619629,4750,0,0.29374999999999996,246793.91816711426,400,2144,2159,400,400,2151,1463,400,2147,4639,400,2147,4831,1933,2935,3244,0,9.523809432983398,4.761904716491699,0,0,100,0,0,0,0,0,0,0,0,0,0,32899801088,8589930496,8793346048,1825267712
199,1760877821606,29822.387161254883,1989.9999999999998,2,0.13124999999999987,42923.44502258301,4975,0,0.13124999999999987,34896.2557220459,1989.9999999999998,2,0.13124999999999987,31048.42303466797,1989.9999999999998,2,0.13124999999999987,33910.65887451172,4975,0,0.13124999999999987,44635.67561340332,4975,0,0.13124999999999987,38714.38478088379,1989.9999999999998,2,0.13124999999999987,37043.42236328125,4975,0,0.13124999999999987,246798.23432922363,400,2144,2159,400,400,2151,1463,400,2147,4639,400,2147,4831,1933,2935,3244,0,33.333335876464844,0,2.5,0,21.95121955871582,0,2.4390242099761963,2.4390242099761963,0,0,48.71794891357422,2.5,4.878048419952393,0,0,32899801088,8589930496,8794120192,1825267712
199,1760877821806,29822.394760131836,1950,2,0.2124999999999999,42925.44770812988,4875,0,0.2124999999999999,34896.302322387695,1950,2,0.2124999999999999,31048.45848083496,1950,2,0.2124999999999999,33910.67622375488,4875,2,0.2124999999999999,44635.767990112305,4875,0,0.2124999999999999,38714.39198303223,1950,2,0.2124999999999999,37043.459564208984,4875,0,0.2124999999999999,246802.89556884766,400,2144,2159,400,400,2151,1463,400,2147,4639,400,2147,4831,1933,2935,3244,0,100,0,0,0,0,0,0,0,0,0,9.523809432983398,0,0,0,4.761904716491699,32899801088,8589930496,8794120192,1825267712
199,1760877822006,29822.482192993164,1900,2,0.2749999999999999,42927.49670410156,4750,0,0.2749999999999999,34896.37098693848,4750,0,0.2749999999999999,31048.504592895508,1900,2,0.2749999999999999,33910.7060546875,4750,0,0.2749999999999999,44635.85786437988,4750,0,0.2749999999999999,38714.45803833008,1900,2,0.2749999999999999,37043.50016784668,4750,0,0.2749999999999999,246808.03105163574,400,2144,2159,400,400,2151,1463,400,2147,4639,400,2147,4831,1933,2935,3244,9.523809432983398,100,0,0,5,0,0,0,0,0,0,5.263157844543457,0,0,0,0,32899801088,8589930496,8794120192,1825267712
199,1760877822207,29822.562118530273,1900,2,0.2749999999999999,42929.22315979004,4750,0,0.2749999999999999,34896.459075927734,4750,0,0.2749999999999999,31048.59246826172,1900,2,0.2749999999999999,33910.75407409668,4750,0,0.2749999999999999,44635.97412109375,1900,2,0.2749999999999999,38714.478271484375,1900,2,0.2749999999999999,37043.57650756836,4750,0,0.2749999999999999,246813.69982910156,400,2144,2159,400,400,2151,1463,400,2147,4639,400,2147,4831,1933,2935,3244,0,100,0,0,4.761904716491699,0,0,0,0,0,0,10,0,0,0,0,32899801088,8589930496,8795611136,1825267712
199,1760877822407,29822.582565307617,1910.0000000000002,2,0.2749999999999999,42931.07766723633,4775,0,0.2749999999999999,34896.53993225098,2387.5,1,0.2749999999999999,31048.622192382813,1910.0000000000002,2,0.2749999999999999,33910.764083862305,1910.0000000000002,2,0.2749999999999999,44636.06022644043,1900,2,0.2749999999999999,38714.52017211914,1900,2,0.2749999999999999,37043.625411987305,4750,0,0.2749999999999999,246818.30838012695,400,2144,2159,400,400,2151,1463,400,2147,4639,400,2147,4831,1933,2935,3244,0,75,0,4.761904716491699,0,0,0,0,0,0,0,9.523809432983398,4.761904716491699,0,0,30.000001907348633,32899801088,8589930496,8784494592,1825267712
