Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1760878238588,29921.77018737793,1300,2,0.7375,43705.74021911621,3250,1,0.7375,35047.816467285156,1300,2,0.7375,31152.131439208984,1300,2,0.7375,34028.57719421387,3250,1,0.7375,45583.505920410156,1300,2,0.7375,38859.72428894043,1300,2,0.7375,37170.984298706055,3250,1,0.7375,252602.98811340332,1317,1965,3216,2140,1316,1483,400,2927,1397,2149,1306,1926,1931,1392,1927,1552,6.060606002807617,9.090909004211426,6.060606002807617,3.125,3.0303030014038086,3.125,3.0303030014038086,6.060606002807617,3.125,6.060606002807617,5.882352828979492,3.22580623626709,6.25,0,3.125,0,32899801088,8589930496,8825655296,1825038336
199,1760878238588,29921.77247619629,3250,1,0.7375,43705.74165344238,3250,1,0.7375,35047.816482543945,1300,2,0.7375,31152.131454467773,1300,2,0.7375,34028.579666137695,3250,1,0.7375,45583.505935668945,1300,2,0.7375,38859.72430419922,1300,2,0.7375,37170.98432922363,3250,1,0.7375,252602.99522399902,1317,1965,3216,2140,1316,1483,400,2927,1397,2149,1306,1926,1931,1392,1927,1552,6.060606002807617,9.090909004211426,6.060606002807617,3.125,3.0303030014038086,3.125,3.0303030014038086,6.060606002807617,3.125,6.060606002807617,5.882352828979492,3.22580623626709,6.25,0,3.125,0,32899801088,8589930496,8825655296,1825038336
199,1760878238789,29921.81755065918,4975,0,0.13124999999999987,43707.130798339844,4975,0,0.13124999999999987,35048.1512298584,1989.9999999999998,2,0.13124999999999987,31152.263549804688,1989.9999999999998,2,0.13124999999999987,34028.62322998047,4975,0,0.13124999999999987,45583.56283569336,1989.9999999999998,2,0.13124999999999987,38859.74931335449,1989.9999999999998,2,0.13124999999999987,37170.9991607666,4975,0,0.13124999999999987,252607.06884765625,1317,1965,3216,2140,1316,1483,400,2927,1397,2149,1306,1926,1931,1392,1927,1552,0,15.789472579956055,0,0,0,4.761904716491699,0,0,14.285715103149414,4.761904716491699,0,0,0,0,0,63.6363639831543,32899801088,8589930496,8841908224,1825038336
199,1760878238989,29921.875076293945,1930,2,0.2437499999999999,43708.339782714844,4825,0,0.2437499999999999,35048.21406555176,1930,2,0.2437499999999999,31152.328384399414,1930,2,0.2437499999999999,34028.681228637695,4825,0,0.2437499999999999,45584.36505126953,1930,2,0.2437499999999999,38859.76190185547,4825,0,0.2437499999999999,37171.018463134766,4825,0,0.2437499999999999,252612.24320983887,1317,1965,3216,2140,1316,1483,400,2927,1397,2149,1306,1926,1931,1392,1927,1552,0,70,0,0,0,9.523809432983398,0,0,0,0,0,30.000001907348633,4.761904716491699,0,0,0,32899801088,8589930496,8841908224,1825038336
199,1760878239189,29921.894149780273,1900,2,0.28125,43710.084045410156,4750,0,0.28125,35048.28469848633,1900,2,0.28749999999999987,31152.389556884766,1900,2,0.28749999999999987,34028.73692321777,1900,2,0.28749999999999987,45584.498626708984,4750,0,0.28749999999999987,38859.77828979492,4750,0,0.28749999999999987,37171.03868103027,4750,0,0.28749999999999987,252617.14685058594,1317,1965,3216,2140,1316,1483,400,2927,1397,2149,1306,1926,1931,1392,1927,1552,0,100,5,0,0,5.263157844543457,0,0,0,0,5,4.761904716491699,0,0,0,0,32899801088,8589930496,8841908224,1825038336
199,1760878239389,29921.902954101563,1980,2,0.10624999999999996,43712.18229675293,4950,0,0.10624999999999996,35048.300048828125,1980,2,0.10624999999999996,31152.397720336914,1980,2,0.10624999999999996,34028.744705200195,1980,2,0.10624999999999996,45584.517837524414,1980,2,0.10624999999999996,38859.796127319336,1980,2,0.10624999999999996,37171.06605529785,4950,2,0.10624999999999996,252621.42111206055,1317,1965,3216,2140,1316,1483,400,2927,1397,2149,1306,1926,1931,1392,1927,1552,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32899801088,8589930496,8841908224,1825038336
199,1760878239589,29921.95085144043,1910.0000000000002,2,0.2749999999999999,43713.9641418457,4775,0,0.2749999999999999,35048.33236694336,1910.0000000000002,2,0.2749999999999999,31152.41798400879,1910.0000000000002,2,0.2749999999999999,34028.75930786133,1910.0000000000002,2,0.2749999999999999,45584.577087402344,4775,0,0.2749999999999999,38859.82373046875,4775,0,0.2749999999999999,37171.153717041016,4775,0,0.2749999999999999,252625.91766357422,1317,1965,3216,2140,1316,1483,400,2927,1397,2149,1306,1926,1931,1392,1927,1552,0,100,0,0,0,0,0,5,0,0,0,0,0,0,0,0,32899801088,8589930496,8843005952,1825038336
199,1760878239789,29921.959106445313,1900,2,0.2749999999999999,43715.68539428711,4750,0,0.2749999999999999,35048.4245300293,2375,1,0.2749999999999999,31152.444122314453,1900,2,0.2749999999999999,34028.79544067383,1900,2,0.2749999999999999,45584.77160644531,4750,1,0.2749999999999999,38859.9934387207,4750,1,0.28749999999999987,37171.2264251709,4750,0,0.28749999999999987,252631.4741973877,1317,1965,3216,2140,1316,1483,400,2927,1397,2149,1306,1926,1931,1392,1927,1552,4.761904716491699,100,0,0,0,10,0,0,0,0,0,0,5,0,0,0,32899801088,8589930496,8843001856,1825038336
199,1760878239989,29921.993743896484,1880,2,0.3125,43717.63717651367,4700,0,0.3125,35048.45259094238,1880,2,0.3125,31152.466201782227,1880,2,0.3125,34028.80311584473,1880,2,0.3125,45584.83752441406,2350,1,0.3125,38860.03059387207,1880,2,0.3125,37171.24801635742,2350,1,0.3125,252635.75645446777,1317,1965,3216,2140,1316,1483,400,2927,1397,2149,1306,1926,1931,1392,1927,1552,0,100,0,0,0,0,0,0,0,0,0,5,0,0,0,0,32899801088,8589930496,8843001856,1825038336
199,1760878240189,29922.022979736328,1900,2,0.28125,43719.32995605469,4750,0,0.28125,35048.542739868164,1900,2,0.28125,31152.494354248047,1900,2,0.28125,34028.85466003418,1900,2,0.28125,45585.056396484375,4750,0,0.28125,38860.14273071289,1900,2,0.28125,37171.330154418945,1900,2,0.28125,252641.54585266113,1317,1965,3216,2140,1316,1483,400,2927,1397,2149,1306,1926,1931,1392,1927,1552,0,100,0,0,0,0,4.761904716491699,0,0,0,0,19.047618865966797,4.761904716491699,9.090909004211426,0,0,32899801088,8589930496,8833310720,1825038336
