Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1760877148046,29668.91177368164,3250,1,0.7375,41691.41342163086,1300,2,0.7375,34660.75311279297,1300,2,0.7375,30890.442443847656,1300,2,0.7375,33738.96553039551,1300,2,0.7375,43132.64500427246,3250,1,0.7375,38489.35984802246,1300,2,0.7375,36843.758728027344,1300,2,0.7375,237765.55940246582,1490,1936,2151,400,400,1463,2151,4080,400,1934,4838,1958,2152,400,400,1462,3.0303030014038086,9.090909004211426,8.571429252624512,3.0303030014038086,3.0303030014038086,3.0303030014038086,5.714285850524902,3.0303030014038086,6.060606002807617,3.0303030014038086,8.571429252624512,6.060606002807617,8.571429252624512,6.060606002807617,2.941176414489746,3.0303030014038086,32899801088,8589930496,8722956288,1825325056
199,1760877148046,29668.912307739258,3250,1,0.73125,41691.41343688965,1300,2,0.73125,34660.75312805176,1300,2,0.73125,30890.442443847656,1300,2,0.73125,33738.9655456543,1300,2,0.73125,43132.6466217041,3250,1,0.73125,38489.35986328125,3250,1,0.73125,36843.75874328613,1300,2,0.73125,237765.56721496582,1490,1936,2151,400,400,1463,2151,4080,400,1934,4838,1958,2152,400,400,1462,3.0303030014038086,9.090909004211426,8.571429252624512,3.0303030014038086,3.0303030014038086,3.0303030014038086,5.714285850524902,3.0303030014038086,6.060606002807617,3.0303030014038086,8.571429252624512,6.060606002807617,8.571429252624512,6.060606002807617,2.941176414489746,3.0303030014038086,32899801088,8589930496,8722956288,1825325056
199,1760877148246,29668.927322387695,1910.0000000000002,2,0.2749999999999999,41693.20199584961,4775,0,0.2749999999999999,34660.81913757324,2387.5,1,0.2749999999999999,30890.462661743164,1910.0000000000002,2,0.2749999999999999,33738.98858642578,1910.0000000000002,2,0.2749999999999999,43132.772720336914,4775,0,0.2749999999999999,38489.45457458496,4775,0,0.2749999999999999,36843.78564453125,1910.0000000000002,2,0.2749999999999999,237770.1538696289,1490,1936,2151,400,400,1463,2151,4080,400,1934,4838,1958,2152,400,400,1462,0,90.47618865966797,0,0,0,0,0,0,0,0,0,5,10,4.545454502105713,0,0,32899801088,8589930496,8744656896,1825325056
199,1760877148447,29668.93426513672,1989.9999999999998,2,0.125,41695.30480957031,4975,0,0.125,34660.850982666016,1989.9999999999998,2,0.125,30890.477996826172,1989.9999999999998,2,0.125,33738.99555969238,1989.9999999999998,2,0.125,43132.80439758301,4975,0,0.125,38489.47856140137,4975,0,0.125,36843.79554748535,1989.9999999999998,2,0.125,237774.39277648926,1490,1936,2151,400,400,1463,2151,4080,400,1934,4838,1958,2152,400,400,1462,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32899801088,8589930496,8744886272,1825325056
199,1760877148647,29668.974090576172,4800,0,0.26249999999999996,41697.576095581055,4800,0,0.26249999999999996,34660.95407104492,2400,1,0.26249999999999996,30890.524215698242,1920,2,0.26249999999999996,33739.02046203613,1920,2,0.26249999999999996,43132.92593383789,4800,0,0.26249999999999996,38489.54054260254,4800,0,0.26249999999999996,36843.804931640625,1920,2,0.26249999999999996,237779.9548187256,1490,1936,2151,400,400,1463,2151,4080,400,1934,4838,1958,2152,400,400,1462,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32899801088,8589930496,8738992128,1825325056
199,1760877148847,29669.231399536133,4700,0,0.3062499999999999,41699.44227600098,4700,0,0.3062499999999999,34660.97822570801,1880,2,0.3062499999999999,30890.535858154297,1880,2,0.3062499999999999,33739.05114746094,4700,2,0.3062499999999999,43133.00508117676,4750,0,0.3062499999999999,38489.555740356445,4750,0,0.3062499999999999,36843.83628845215,1900,2,0.3062499999999999,237784.15016174316,1490,1936,2151,400,400,1463,2151,4080,400,1934,4838,1958,2152,400,400,1462,10.526315689086914,90,0,0,0,0,0,0,0,4.761904716491699,0,5,0,0,0,0,32899801088,8589930496,8746991616,1825325056
199,1760877149047,29669.253616333008,1970,2,0.14375000000000004,41699.47610473633,1970,2,0.14375000000000004,34661.02307128906,1970,2,0.14375000000000004,30890.544998168945,1970,2,0.14375000000000004,33739.10673522949,4925,0,0.14375000000000004,43134.94723510742,4925,0,0.14375000000000004,38489.595779418945,1970,0,0.14375000000000004,36843.85884094238,1970,2,0.13749999999999996,237788.53369140625,1490,1936,2151,400,400,1463,2151,4080,400,1934,4838,1958,2152,400,400,1462,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,32899801088,8589930496,8745127936,1825325056
199,1760877149247,29669.277435302734,1900,2,0.28749999999999987,41699.50617980957,4750,0,0.28749999999999987,34661.09825134277,2375,1,0.28749999999999987,30890.586486816406,4750,0,0.28749999999999987,33739.22172546387,1900,2,0.28749999999999987,43136.81413269043,4750,0,0.28749999999999987,38489.688232421875,1900,2,0.28749999999999987,36843.93925476074,2375,1,0.28749999999999987,237793.7636871338,1490,1936,2151,400,400,1463,2151,4080,400,1934,4838,1958,2152,400,400,1462,0,0,0,0,0,0,0,0,0,0,5.263157844543457,100,0,0,0,0,32899801088,8589930496,8745127936,1825325056
199,1760877149447,29669.29344177246,4675,0,0.34999999999999987,41699.52944946289,4675,0,0.34999999999999987,34661.12889099121,4675,0,0.34999999999999987,30890.612716674805,4675,0,0.34999999999999987,33739.24118041992,1870,2,0.34999999999999987,43138.83512878418,4675,0,0.34999999999999987,38489.71664428711,4675,0,0.34999999999999987,36843.96760559082,4675,0,0.34999999999999987,237798.00228881836,1490,1936,2151,400,400,1463,2151,4080,400,1934,4838,1958,2152,400,400,1462,0,0,0,0,0,0,4.761904716491699,0,0,0,4.761904716491699,100,0,0,0,0,32899801088,8589930496,8740671488,1825325056
1,1760877149647,29669.3712310791,1200,2,0.875,41700.6369934082,3250,1,0.875,34661.37147521973,2166.666666666667,2,0.875,30890.714157104492,3250,1,0.875,33739.270431518555,1300,2,0.875,43138.9563293457,1300,2,0.875,38489.796951293945,2166.666666666667,2,0.875,36844.00505065918,3250,1,0.875,237803.1086730957,1490,1936,2151,400,400,1463,2151,4080,400,1934,4838,1958,2152,400,400,1462,0,0,0,0,0,0,4.761904716491699,0,0,0,4.761904716491699,100,0,0,0,0,32899801088,8589930496,8732413952,1825325056
