Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1760877529747,29755.753036499023,1300,2,0.73125,42416.307357788086,3250,1,0.73125,34793.535079956055,1300,2,0.73125,30979.773025512695,1300,2,0.73125,33835.83494567871,1300,2,0.73125,44026.772857666016,1300,2,0.73125,38615.041091918945,1300,2,0.73125,36955.33116149902,1300,2,0.73125,243036.51872253418,4840,400,2151,3210,1842,1354,1934,2008,2150,1541,400,2151,1870,2151,400,1936,2.857142925262451,10.810811042785645,2.941176414489746,5.714285850524902,2.941176414489746,2.941176414489746,5.714285850524902,5.714285850524902,2.857142925262451,2.941176414489746,2.857142925262451,5.714285850524902,8.108107566833496,5.714285850524902,2.857142925262451,2.941176414489746,32899801088,8589930496,8743550976,1825271808
199,1760877529748,29755.753051757813,1300,2,0.73125,42416.309143066406,3250,1,0.73125,34793.535095214844,1300,2,0.73125,30979.773040771484,1300,2,0.73125,33835.83689880371,3250,1,0.73125,44026.772857666016,1300,2,0.73125,38615.041107177734,1300,2,0.73125,36955.33117675781,3250,1,0.73125,243036.52488708496,4840,400,2151,3210,1842,1354,1934,2008,2150,1541,400,2151,1870,2151,400,1936,2.857142925262451,10.810811042785645,2.941176414489746,5.714285850524902,2.941176414489746,2.941176414489746,5.714285850524902,5.714285850524902,2.857142925262451,2.941176414489746,2.857142925262451,5.714285850524902,8.108107566833496,5.714285850524902,2.857142925262451,2.941176414489746,32899801088,8589930496,8743550976,1825271808
199,1760877529948,29755.761108398438,2000,2,0.11874999999999991,42418.56072998047,5000,0,0.11874999999999991,34793.554763793945,5000,0,0.11874999999999991,30979.78109741211,2000,2,0.11874999999999991,33835.92956542969,2000,2,0.11874999999999991,44026.81214904785,5000,0,0.11874999999999991,38615.055114746094,1200,0,0.11874999999999991,36955.34371948242,545.4545454545454,2,0.11874999999999991,243040.3537902832,4840,400,2151,3210,1842,1354,1934,2008,2150,1541,400,2151,1870,2151,400,1936,0,95,0,0,0,0,0,0,0,0,10,0,0,0,0,0,32899801088,8589930496,8768782336,1825271808
198,1760877530149,29755.783432006836,1920,2,0.34375,42420.43908691406,4800,0,0.34375,34793.62365722656,4800,0,0.34375,30979.816970825195,4800,0,0.34375,33835.93995666504,1920,2,0.34375,44026.95378112793,4800,0,0.34375,38615.13427734375,4800,0,0.34375,36955.41011047363,4800,0,0.34375,243045.1524810791,4840,400,2151,3210,1842,1354,1934,2008,2150,1541,400,2151,1870,2151,400,1936,0,84.21052551269531,0,0,0,0,0,0,0,0,0,13.636363983154297,0,4.761904716491699,0,20,32899801088,8589930496,8770899968,1825271808
199,1760877530348,29755.824188232422,1920,2,0.2749999999999999,42423.04275512695,4800,0,0.2749999999999999,34793.67919921875,2400,1,0.2749999999999999,30979.824661254883,1920,2,0.2749999999999999,33835.95536804199,1920,2,0.2749999999999999,44027.06553649902,2400,1,0.2749999999999999,38615.17515563965,2400,1,0.2749999999999999,36955.447341918945,1920,2,0.2749999999999999,243049.57661437988,4840,400,2151,3210,1842,1354,1934,2008,2150,1541,400,2151,1870,2151,400,1936,0,84.21052551269531,0,0,0,0,0,0,0,0,0,13.636363983154297,0,4.761904716491699,0,20,32899801088,8589930496,8772005888,1825271808
199,1760877530548,29755.85237121582,1930,2,0.25,42425.32957458496,4825,0,0.25,34793.76405334473,1930,2,0.25,30979.8955078125,1930,2,0.25,33835.9734954834,4825,0,0.25,44027.205642700195,4825,0,0.25,38615.22491455078,4825,0,0.25,36955.457580566406,4825,0,0.25,243054.50924682617,4840,400,2151,3210,1842,1354,1934,2008,2150,1541,400,2151,1870,2151,400,1936,0,9.756096839904785,0,0,0,0,0,2.5,2.5,0,0,7.692307949066162,2.5,0,0,92.68292999267578,32899801088,8589930496,8781697024,1825271808
199,1760877530748,29756.17840576172,2222.222222222222,1,0.23750000000000004,42427.18698120117,5000,0,0.23750000000000004,34794.24917602539,5000,0,0.23750000000000004,30980.34503173828,2222.222222222222,1,0.23750000000000004,33836.59980773926,2000,2,0.23750000000000004,44027.86358642578,5000,0,0.23750000000000004,38615.666580200195,2222.222222222222,1,0.23750000000000004,36955.953521728516,1200,0,0.23750000000000004,243060.41561889648,4840,400,2151,3210,1842,1354,1934,2008,2150,1541,400,2151,1870,2151,400,1936,0,9.756096839904785,0,0,0,0,0,2.5,2.5,0,0,7.692307949066162,2.5,0,0,92.68292999267578,32899801088,8589930496,8845631488,1825271808
199,1760877530948,29756.23518371582,2020,2,0.050000000000000044,42427.231353759766,2020,2,0.050000000000000044,34794.33674621582,2020,2,0.050000000000000044,30980.38362121582,2020,2,0.050000000000000044,33836.62348937988,2010.0000000000002,0,0.0625,44029.489669799805,5025,0,0.0625,38615.72560119629,5025,0,0.0625,36956.021743774414,2010.0000000000002,2,0.0625,243064.51887512207,4840,400,2151,3210,1842,1354,1934,2008,2150,1541,400,2151,1870,2151,400,1936,2.5641026496887207,0,5.128205299377441,4.878048419952393,2.5641026496887207,57.5,5,7.500000476837158,7.500000476837158,7.500000476837158,12.5,7.317072868347168,5.128205299377441,7.692307949066162,5,43.589744567871094,32899801088,8589930496,8871124992,1825271808
199,1760877531148,29756.425338745117,4825,0,0.2437499999999999,42428.33003234863,2144.4444444444443,2,0.2437499999999999,34794.45980834961,2144.4444444444443,2,0.2437499999999999,30980.500686645508,4825,0,0.2437499999999999,33836.74072265625,2144.4444444444443,2,0.2437499999999999,44029.860748291016,4825,0,0.2437499999999999,38615.92631530762,4825,0,0.2437499999999999,36956.274826049805,1930,2,0.2437499999999999,243070.75750732422,4840,400,2151,3210,1842,1354,1934,2008,2150,1541,400,2151,1870,2151,400,1936,5,66.66667175292969,0,0,0,19.047618865966797,0,10.526315689086914,0,0,0,0,5,5,0,14.285715103149414,32899801088,8589930496,8888590336,1825271808
199,1760877531349,29756.45606994629,1910.0000000000002,2,0.2749999999999999,42428.43147277832,1910.0000000000002,2,0.2749999999999999,34794.488830566406,1910.0000000000002,2,0.2749999999999999,30980.510025024414,4775,0,0.2749999999999999,33836.78944396973,2387.5,1,0.2749999999999999,44031.766525268555,4775,0,0.2749999999999999,38615.95344543457,4775,0,0.2749999999999999,36956.329650878906,1910.0000000000002,2,0.2749999999999999,243074.74360656738,4840,400,2151,3210,1842,1354,1934,2008,2150,1541,400,2151,1870,2151,400,1936,0,9.523809432983398,0,0,0,0,0,0,0,0,0,100,0,4.761904716491699,0,0,32899801088,8589930496,8921018368,1825271808
