Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1760877572701,29766.606552124023,1300,2,0.73125,42484.137924194336,1300,2,0.73125,34809.404693603516,1300,2,0.73125,30990.72866821289,1300,2,0.73125,33847.68281555176,3250,1,0.73125,44102.92451477051,3250,1,0.73125,38631.262145996094,1300,2,0.73125,36968.60975646973,3250,1,0.73125,243548.62731933594,400,2109,400,1830,400,1620,1885,2144,2808,2141,1902,1888,1738,1576,4791,3243,8.108107566833496,5.555555820465088,0,2.857142925262451,2.857142925262451,5.405405521392822,2.777777910232544,5.405405521392822,2.857142925262451,5.405405521392822,2.857142925262451,2.857142925262451,2.857142925262451,8.108107566833496,2.857142925262451,2.857142925262451,32899801088,8589930496,8768688128,1825271808
199,1760877572702,29766.607055664063,1300,2,0.73125,42484.14416503906,3250,1,0.73125,34809.405197143555,1300,2,0.73125,30990.72869873047,1300,2,0.73125,33847.68452453613,3250,1,0.73125,44102.928939819336,3250,1,0.73125,38631.26217651367,1300,2,0.73125,36968.611587524414,3250,1,0.73125,243548.65788269043,400,2109,400,1830,400,1620,1885,2144,2808,2141,1902,1888,1738,1576,4791,3243,8.108107566833496,5.555555820465088,0,2.857142925262451,2.857142925262451,5.405405521392822,2.777777910232544,5.405405521392822,2.857142925262451,5.405405521392822,2.857142925262451,2.857142925262451,2.857142925262451,8.108107566833496,2.857142925262451,2.857142925262451,32899801088,8589930496,8768688128,1825271808
199,1760877572902,29766.615142822266,2000,2,0.11874999999999991,42486.21420288086,5000,0,0.11874999999999991,34809.44081115723,1989.9999999999998,2,0.11874999999999991,30990.737503051758,4975,0,0.11874999999999991,33847.71421813965,4975,0,0.11874999999999991,44102.94075012207,4975,0,0.11874999999999991,38631.28651428223,4975,0,0.11874999999999991,36968.62530517578,4975,0,0.11874999999999991,243552.64070129395,400,2109,400,1830,400,1620,1885,2144,2808,2141,1902,1888,1738,1576,4791,3243,0,100,4.761904716491699,0,0,0,0,0,0,0,0,4.545454502105713,0,0,0,0,32899801088,8589930496,8768688128,1825271808
199,1760877573102,29766.674102783203,1980,2,0.16249999999999987,42488.18409729004,4950,0,0.16249999999999987,34809.49313354492,1980,2,0.16249999999999987,30990.770050048828,1980,2,0.16249999999999987,33847.76446533203,1980,2,0.16249999999999987,44102.978439331055,4950,2,0.16249999999999987,38631.40653991699,1980,2,0.16249999999999987,36968.66648864746,4950,0,0.16249999999999987,243557.47917175293,400,2109,400,1830,400,1620,1885,2144,2808,2141,1902,1888,1738,1576,4791,3243,0,100,0,0,0,0,0,0,0,0,0,0,10,0,0,4.761904716491699,32899801088,8589930496,8768688128,1825271808
199,1760877573302,29766.779205322266,1910.0000000000002,2,0.2749999999999999,42489.239517211914,4775,0,0.2749999999999999,34809.56053161621,2387.5,1,0.2749999999999999,30990.799240112305,2387.5,1,0.2749999999999999,33847.79806518555,2387.5,1,0.2749999999999999,44104.33377075195,4775,0,0.2749999999999999,38631.44129943848,2387.5,1,0.2749999999999999,36968.71040344238,2387.5,1,0.2749999999999999,243562.36270141602,400,2109,400,1830,400,1620,1885,2144,2808,2141,1902,1888,1738,1576,4791,3243,0,100,0,0,0,0,0,0,0,0,0,0,10,0,0,4.761904716491699,32899801088,8589930496,8764583936,1825271808
199,1760877573502,29766.842407226563,1939.9999999999998,2,0.21875,42489.3805847168,4850,0,0.21875,34809.62698364258,1939.9999999999998,2,0.21875,30990.845336914063,1939.9999999999998,2,0.21875,33847.845275878906,1939.9999999999998,2,0.21875,44106.111892700195,4850,0,0.21875,38631.509826660156,4850,0,0.21875,36968.758224487305,4850,0,0.21875,243567.50149536133,400,2109,400,1830,400,1620,1885,2144,2808,2141,1902,1888,1738,1576,4791,3243,0,20,0,2.4390242099761963,0,0,2.4390242099761963,0,2.4390242099761963,0,0,80,0,0,2.4390242099761963,5.128205299377441,32899801088,8589930496,8787935232,1825271808
199,1760877573702,29766.85205078125,1970,2,0.11874999999999991,42489.40333557129,1970,2,0.11874999999999991,34809.64602661133,1960.0000000000002,2,0.11874999999999991,30990.867553710938,1960.0000000000002,2,0.11874999999999991,33847.854904174805,1960.0000000000002,2,0.11874999999999991,44108.525131225586,4900,0,0.11874999999999991,38631.52247619629,4900,0,0.11874999999999991,36968.771224975586,4900,0,0.11874999999999991,243571.9942932129,400,2109,400,1830,400,1620,1885,2144,2808,2141,1902,1888,1738,1576,4791,3243,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,32899801088,8589930496,8787935232,1825271808
199,1760877573902,29766.88558959961,1889.9999999999998,2,0.30000000000000004,42489.5076751709,1889.9999999999998,2,0.30000000000000004,34809.695251464844,2362.5,1,0.30000000000000004,30990.885284423828,1900,2,0.3062499999999999,33847.878158569336,4750,0,0.3062499999999999,44110.8516998291,4750,0,0.3062499999999999,38631.53842163086,1900,2,0.3062499999999999,36968.7979888916,4750,0,0.3062499999999999,243576.9266204834,400,2109,400,1830,400,1620,1885,2144,2808,2141,1902,1888,1738,1576,4791,3243,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5.263157844543457,32899801088,8589930496,8787935232,1825271808
199,1760877574102,29766.973709106445,2375,1,0.28749999999999987,42489.72789001465,2375,1,0.28749999999999987,34809.78742980957,2375,1,0.28749999999999987,30990.947509765625,1900,2,0.28749999999999987,33847.95812988281,4750,0,0.28749999999999987,44112.58724975586,4750,0,0.28749999999999987,38631.64024353027,2375,1,0.28749999999999987,36968.901306152344,4750,0,0.28749999999999987,243582.86157226563,400,2109,400,1830,400,1620,1885,2144,2808,2141,1902,1888,1738,1576,4791,3243,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5.263157844543457,32899801088,8589930496,8787935232,1825271808
1,1760877574303,29766.996643066406,1300,2,0.86875,42489.93815612793,3250,1,0.86875,34809.821197509766,2166.666666666667,2,0.86875,30990.969284057617,1300,2,0.86875,33847.9776763916,1300,2,0.86875,44114.08024597168,1300,2,0.86875,38631.67967224121,2166.666666666667,2,0.8125,36968.92320251465,3250,1,0.8125,243586.6142578125,400,2109,400,1830,400,1620,1885,2144,2808,2141,1902,1888,1738,1576,4791,3243,0,9.756096839904785,2.5,0,0,0,0,0,0,0,0,87.17948913574219,2.5,4.878048419952393,2.5,10,32899801088,8589930496,8767004672,1825271808
