Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1760877724412,29800.171615600586,2020,2,0.050000000000000044,42723.766525268555,5050,0,0.050000000000000044,34861.659759521484,2020,2,0.050000000000000044,31025.664962768555,5050,0,0.050000000000000044,33885.891830444336,2020,2,0.050000000000000044,44448.62145996094,2244.4444444444443,1,0.050000000000000044,38680.90776062012,5050,0,0.050000000000000044,37014.12953186035,2020,2,0.050000000000000044,245511.1294555664,2039,2275,4445,4831,1931,1364,1886,2127,3243,1603,1605,2205,400,1933,400,1832,8.333333969116211,8.823529243469238,2.941176414489746,2.857142925262451,5.555555820465088,5.714285850524902,8.333333969116211,2.941176414489746,2.941176414489746,2.941176414489746,2.941176414489746,8.823529243469238,5.714285850524902,2.857142925262451,2.857142925262451,2.857142925262451,32899801088,8589930496,8784064512,1825267712
199,1760877724412,29800.176544189453,2010.0000000000002,2,0.043749999999999956,42723.7668762207,2010.0000000000002,2,0.043749999999999956,34861.66241455078,5025,0,0.043749999999999956,31025.674728393555,2010.0000000000002,2,0.0625,33885.89207458496,2010.0000000000002,2,0.0625,44448.63227844238,2233.333333333333,1,0.0625,38680.90879821777,2010.0000000000002,2,0.0625,37014.13052368164,2010.0000000000002,2,0.0625,245511.23876953125,2039,2275,4445,4831,1931,1364,1886,2127,3243,1603,1605,2205,400,1933,400,1832,8.333333969116211,8.823529243469238,2.941176414489746,2.857142925262451,5.555555820465088,5.714285850524902,8.333333969116211,2.941176414489746,2.941176414489746,2.941176414489746,2.941176414489746,8.823529243469238,5.714285850524902,2.857142925262451,2.857142925262451,2.857142925262451,32899801088,8589930496,8784064512,1825267712
199,1760877724612,29800.244430541992,1910.0000000000002,2,0.2749999999999999,42725.7109375,4775,0,0.2749999999999999,34861.72854614258,2387.5,1,0.2749999999999999,31025.699905395508,1910.0000000000002,2,0.2749999999999999,33885.93785095215,1910.0000000000002,2,0.2749999999999999,44448.74549865723,2387.5,1,0.2749999999999999,38680.968978881836,1910.0000000000002,2,0.2749999999999999,37014.19660949707,2387.5,1,0.2749999999999999,245516.0933380127,2039,2275,4445,4831,1931,1364,1886,2127,3243,1603,1605,2205,400,1933,400,1832,0,4.761904716491699,0,0,0,0,0,4.761904716491699,0,4.761904716491699,4.761904716491699,5,4.761904716491699,0,0,100,32899801088,8589930496,8792281088,1825267712
199,1760877724812,29800.26431274414,2000,2,0.10624999999999996,42727.839263916016,5000,0,0.10624999999999996,34861.75672912598,2000,2,0.10624999999999996,31025.716873168945,2000,2,0.10624999999999996,33885.96063232422,2000,2,0.10624999999999996,44448.76351928711,2000,2,0.10624999999999996,38680.981857299805,2000,2,0.10624999999999996,37014.217346191406,2000,2,0.10624999999999996,245520.38261413574,2039,2275,4445,4831,1931,1364,1886,2127,3243,1603,1605,2205,400,1933,400,1832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,32899801088,8589930496,8792281088,1825267712
199,1760877725012,29800.326721191406,1920,2,0.26249999999999996,42730.119140625,4800,0,0.26249999999999996,34861.83596801758,2400,1,0.26249999999999996,31025.733673095703,1920,2,0.25624999999999987,33885.979888916016,4800,0,0.25624999999999987,44448.8313293457,2400,1,0.25624999999999987,38681.080795288086,4800,0,0.25624999999999987,37014.27754211426,1920,2,0.25624999999999987,245525.96440124512,2039,2275,4445,4831,1931,1364,1886,2127,3243,1603,1605,2205,400,1933,400,1832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,32899801088,8589930496,8798990336,1825267712
199,1760877725213,29800.401092529297,1930,2,0.2437499999999999,42731.946380615234,4825,0,0.2437499999999999,34861.88545227051,1930,2,0.2437499999999999,31025.76483154297,1930,2,0.2437499999999999,33886.008361816406,4825,0,0.2437499999999999,44448.866119384766,4825,0,0.2437499999999999,38681.10411071777,4825,0,0.2437499999999999,37014.31286621094,1930,2,0.2437499999999999,245530.28373718262,2039,2275,4445,4831,1931,1364,1886,2127,3243,1603,1605,2205,400,1933,400,1832,2.5641026496887207,0,0,0,0,0,0,0,0,0,0,2.4390242099761963,2.5641026496887207,0,0,100,32899801088,8589930496,8808681472,1825267712
199,1760877725413,29800.410552978516,1939.9999999999998,2,0.11874999999999991,42733.13259887695,1939.9999999999998,2,0.11874999999999991,34861.931076049805,1939.9999999999998,2,0.11874999999999991,31025.921188354492,1960.0000000000002,2,0.11874999999999991,33886.01768493652,4900,0,0.15625,44449.9455871582,4900,0,0.15625,38681.121032714844,4900,0,0.15625,37014.321685791016,1960.0000000000002,2,0.15625,245534.82287597656,2039,2275,4445,4831,1931,1364,1886,2127,3243,1603,1605,2205,400,1933,400,1832,0,20,0,0,0,0,0,0,0,5,0,42.105262756347656,0,0,0,35,32899801088,8589930496,8810512384,1825267712
199,1760877725613,29800.464431762695,2375,1,0.28749999999999987,42733.205810546875,4750,0,0.28749999999999987,34861.97691345215,1900,2,0.28749999999999987,31025.951705932617,1900,2,0.28749999999999987,33886.04653930664,4750,0,0.28749999999999987,44452.159408569336,4750,0,0.28749999999999987,38681.18354797363,1900,2,0.28749999999999987,37014.372985839844,1900,2,0.28749999999999987,245539.99975585938,2039,2275,4445,4831,1931,1364,1886,2127,3243,1603,1605,2205,400,1933,400,1832,0,0,0,0,0,0,0,0,0,0,0,100,0,5,0,0,32899801088,8589930496,8810766336,1825267712
199,1760877725813,29800.908081054688,2362.5,1,0.28749999999999987,42733.68817138672,4725,0,0.28749999999999987,34862.48001098633,4725,0,0.28749999999999987,31026.428634643555,4725,0,0.28749999999999987,33886.642150878906,4725,0,0.28749999999999987,44453.848571777344,4725,0,0.28749999999999987,38681.82833862305,4725,0,0.28749999999999987,37015.032287597656,1889.9999999999998,2,0.28749999999999987,245547.3627319336,2039,2275,4445,4831,1931,1364,1886,2127,3243,1603,1605,2205,400,1933,400,1832,14.285715103149414,20,20,19.047618865966797,10,5.555555820465088,36.3636360168457,10,5,9.523809432983398,10.526315689086914,80.95238494873047,5,20,10,5.263157844543457,32899801088,8589930496,8812220416,1825267712
1,1760877726013,29800.981155395508,1300,2,0.875,42733.77517700195,1300,2,0.875,34862.57075500488,2166.666666666667,2,0.875,31026.449768066406,3250,1,0.875,33886.7227935791,3250,1,0.875,44455.0858001709,3250,1,0.875,38681.93765258789,1300,2,0.875,37015.041244506836,1300,2,0.875,245552.21882629395,2039,2275,4445,4831,1931,1364,1886,2127,3243,1603,1605,2205,400,1933,400,1832,0,5,0,0,0,0,5.263157844543457,0,0,0,9.523809432983398,73.68421173095703,0,0,0,0,32899801088,8589930496,8771629056,1825267712
