Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1760876991524,29635.94073486328,1300,2,0.7375,41413.14764404297,1300,2,0.7375,34609.91368103027,1300,2,0.7375,30857.022567749023,1300,2,0.7375,33701.0858001709,3250,1,0.7375,42876.07530212402,3250,1,0.7375,38440.97772216797,1300,2,0.7375,36800.69856262207,1300,2,0.7375,235886.63340759277,400,2178,1530,4706,400,400,2144,1948,1378,400,1929,2028,1391,2152,4809,1744,2.3809523582458496,9.523809432983398,2.5,4.761904716491699,2.4390242099761963,2.4390242099761963,0,2.3809523582458496,2.3809523582458496,2.4390242099761963,4.761904716491699,4.761904716491699,4.761904716491699,4.651162624359131,2.4390242099761963,7.142857551574707,32899801088,8589930496,8684765184,1825325056
199,1760876991524,29635.94075012207,1300,2,0.7375,41413.14764404297,1300,2,0.7375,34609.91371154785,3250,1,0.7375,30857.022583007813,1300,2,0.7375,33701.08583068848,3250,1,0.7375,42876.07704162598,3250,1,0.7375,38440.97773742676,1300,2,0.7375,36800.69857788086,3250,1,0.7375,235886.64027404785,400,2178,1530,4706,400,400,2144,1948,1378,400,1929,2028,1391,2152,4809,1744,2.3809523582458496,9.523809432983398,2.5,4.761904716491699,2.4390242099761963,2.4390242099761963,0,2.3809523582458496,2.3809523582458496,2.4390242099761963,4.761904716491699,4.761904716491699,4.761904716491699,4.651162624359131,2.4390242099761963,7.142857551574707,32899801088,8589930496,8684765184,1825325056
199,1760876991724,29635.955673217773,1889.9999999999998,2,0.30000000000000004,41414.97637939453,4725,0,0.30000000000000004,34610.02536010742,2362.5,1,0.30000000000000004,30857.046295166016,1889.9999999999998,2,0.30000000000000004,33701.09275817871,1889.9999999999998,2,0.30000000000000004,42876.11561584473,4725,0,0.30000000000000004,38441.02015686035,2362.5,1,0.30000000000000004,36800.72674560547,4725,0,0.30000000000000004,235890.6745300293,400,2178,1530,4706,400,400,2144,1948,1378,400,1929,2028,1391,2152,4809,1744,0,80.95238494873047,5,0,0,0,0,0,0,0,0,0,0,0,0,15.000000953674316,32899801088,8589930496,8713146368,1825325056
199,1760876991924,29635.962326049805,1980,2,0.15625,41416.8825378418,4950,0,0.15625,34610.127212524414,1980,2,0.15625,30857.095169067383,1980,2,0.15625,33701.09898376465,4950,0,0.15625,42876.15963745117,4950,0,0.15625,38441.065002441406,1980,2,0.15625,36800.770736694336,4950,0,0.15625,235895.42282104492,400,2178,1530,4706,400,400,2144,1948,1378,400,1929,2028,1391,2152,4809,1744,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,100,32899801088,8589930496,8713502720,1825325056
199,1760876992124,29635.97200012207,1910.0000000000002,2,0.28125,41419.22412109375,4775,0,0.28125,34610.16384887695,2387.5,1,0.28125,30857.120223999023,1910.0000000000002,2,0.28125,33701.11683654785,4775,2,0.28125,42876.214111328125,4775,2,0.2749999999999999,38441.10469055176,2387.5,1,0.2749999999999999,36800.80815124512,4775,0,0.2749999999999999,235900.44357299805,400,2178,1530,4706,400,400,2144,1948,1378,400,1929,2028,1391,2152,4809,1744,0,5.263157844543457,0,0,0,0,0,0,0,0,0,0,0,0,0,100,32899801088,8589930496,8701575168,1825325056
199,1760876992324,29635.978103637695,1970,2,0.17500000000000004,41421.074630737305,4925,0,0.17500000000000004,34610.22807312012,1970,2,0.17500000000000004,30857.127548217773,1970,2,0.17500000000000004,33701.16786193848,4925,0,0.17500000000000004,42876.3176574707,4925,0,0.17500000000000004,38441.16439819336,1970,2,0.17500000000000004,36800.87106323242,4925,0,0.17500000000000004,235905.33639526367,400,2178,1530,4706,400,400,2144,1948,1378,400,1929,2028,1391,2152,4809,1744,0,4.761904716491699,0,0,0,4.761904716491699,0,0,0,0,0,9.523809432983398,4.545454502105713,0,0,100,32899801088,8589930496,8731766784,1825325056
199,1760876992525,29636.021255493164,1980,2,0.10624999999999996,41423.587326049805,4950,0,0.10624999999999996,34610.246841430664,1980,2,0.10624999999999996,30857.15560913086,1980,2,0.10624999999999996,33701.17837524414,4950,0,0.10624999999999996,42876.34292602539,4950,0,0.10624999999999996,38441.1748046875,1980,2,0.10624999999999996,36800.88293457031,4950,0,0.10624999999999996,235910.02229309082,400,2178,1530,4706,400,400,2144,1948,1378,400,1929,2028,1391,2152,4809,1744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,32899801088,8589930496,8732065792,1825325056
199,1760876992725,29636.0362701416,1900,2,0.28749999999999987,41425.82800292969,4750,0,0.28749999999999987,34610.339767456055,2375,1,0.28749999999999987,30857.203323364258,2375,1,0.28749999999999987,33701.23425292969,2375,1,0.28749999999999987,42876.468688964844,2375,1,0.28749999999999987,38441.23416137695,2375,1,0.28749999999999987,36800.92559814453,2375,1,0.28749999999999987,235915.3247833252,400,2178,1530,4706,400,400,2144,1948,1378,400,1929,2028,1391,2152,4809,1744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,32899801088,8589930496,8728207360,1825325056
199,1760876992925,29636.05842590332,1900,2,0.28125,41427.58171081543,4750,0,0.28125,34610.43101501465,1900,2,0.28125,30857.25698852539,1900,2,0.28125,33701.32167053223,1900,2,0.28125,42876.611389160156,1900,2,0.28125,38441.34982299805,1900,2,0.28125,36801.001953125,4750,0,0.28125,235920.93824768066,400,2178,1530,4706,400,400,2144,1948,1378,400,1929,2028,1391,2152,4809,1744,0,2.5641026496887207,2.5,2.4390242099761963,0,0,0,0,0,0,0,5.128205299377441,2.5641026496887207,2.5,0,100,32899801088,8589930496,8728207360,1825325056
1,1760876993125,29636.0703125,1910.0000000000002,2,0.4750000000000001,41429.5399017334,1910.0000000000002,2,0.4750000000000001,34610.466705322266,1910.0000000000002,2,0.4750000000000001,30857.291122436523,1910.0000000000002,2,0.4750000000000001,33701.35917663574,4775,0,0.4750000000000001,42876.716064453125,4775,0,0.4750000000000001,38441.38673400879,1910.0000000000002,2,0.4750000000000001,36801.0471496582,4775,0,0.4750000000000001,235925.4769897461,400,2178,1530,4706,400,400,2144,1948,1378,400,1929,2028,1391,2152,4809,1744,0,0,0,0,0,0,4.761904716491699,0,0,0,0,9.523809432983398,0,4.761904716491699,0,100,32899801088,8589930496,8713670656,1825325056
