Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1760877615348,29776.51350402832,1300,2,0.7375,42544.4319152832,3250,1,0.7375,34824.58383178711,1300,2,0.7375,31000.38606262207,1300,2,0.7375,33857.79507446289,1300,2,0.7375,44244.227951049805,1300,2,0.7375,38645.80311584473,1300,2,0.7375,36980.983306884766,1300,2,0.7375,244172.52841186523,400,1925,3244,1925,1777,2382,2140,1397,4815,400,1505,2140,2137,1537,3353,400,3.0303030014038086,12.121212005615234,3.125,5.882352828979492,3.0303030014038086,3.0303030014038086,3.125,3.0303030014038086,3.0303030014038086,3.0303030014038086,6.060606002807617,6.060606002807617,6.060606002807617,3.0303030014038086,3.0303030014038086,5.882352828979492,32899801088,8589930496,8752635904,1825271808
199,1760877615349,29776.51385498047,1300,2,0.7375,42544.433670043945,3250,1,0.7375,34824.5838470459,1300,2,0.7375,31000.38720703125,3250,1,0.7375,33857.795486450195,1300,2,0.7375,44244.227966308594,1300,2,0.7375,38645.803131103516,1300,2,0.7375,36980.98377990723,1300,2,0.7375,244172.54440307617,400,1925,3244,1925,1777,2382,2140,1397,4815,400,1505,2140,2137,1537,3353,400,3.0303030014038086,12.121212005615234,3.125,5.882352828979492,3.0303030014038086,3.0303030014038086,3.125,3.0303030014038086,3.0303030014038086,3.0303030014038086,6.060606002807617,6.060606002807617,6.060606002807617,3.0303030014038086,3.0303030014038086,5.882352828979492,32899801088,8589930496,8752635904,1825271808
199,1760877615549,29776.52130126953,1989.9999999999998,2,0.11250000000000004,42546.38410949707,4975,0,0.11250000000000004,34824.611404418945,1989.9999999999998,2,0.11250000000000004,31000.399963378906,1989.9999999999998,2,0.11250000000000004,33857.8157043457,4975,2,0.11250000000000004,44244.252532958984,2000,2,0.125,38645.83084106445,5000,0,0.125,36981.045013427734,5000,0,0.125,244176.52183532715,400,1925,3244,1925,1777,2382,2140,1397,4815,400,1505,2140,2137,1537,3353,400,0,95,0,0,0,0,0,0,0,0,0,4.761904716491699,0,5.263157844543457,0,0,32899801088,8589930496,8760889344,1825271808
199,1760877615749,29776.849029541016,4650,0,0.16874999999999996,42548.2999420166,4650,0,0.16874999999999996,34825.08969116211,4650,0,0.16874999999999996,31000.757537841797,4575,0,0.16874999999999996,33858.36782836914,4575,0,0.2749999999999999,44244.821365356445,2287.5,1,0.2749999999999999,38646.338317871094,4575,0,0.2749999999999999,36981.48533630371,4575,0,0.2749999999999999,244183.40464782715,400,1925,3244,1925,1777,2382,2140,1397,4815,400,1505,2140,2137,1537,3353,400,0,95,0,0,0,0,0,0,0,0,0,4.761904716491699,0,5.263157844543457,0,0,32899801088,8589930496,8764989440,1825271808
199,1760877615949,29776.910278320313,1910.0000000000002,2,0.25624999999999987,42550.13130187988,4775,0,0.25624999999999987,34825.20344543457,4775,0,0.25624999999999987,31000.834106445313,1910.0000000000002,2,0.25624999999999987,33858.43650817871,1910.0000000000002,2,0.25624999999999987,44244.88410949707,1910.0000000000002,2,0.25624999999999987,38646.458251953125,1910.0000000000002,2,0.25624999999999987,36981.57579040527,1910.0000000000002,2,0.25624999999999987,244188.0796508789,400,1925,3244,1925,1777,2382,2140,1397,4815,400,1505,2140,2137,1537,3353,400,2.5641026496887207,32.5,10,0,12.195121765136719,9.756096839904785,9.756096839904785,7.317072868347168,5,7.500000476837158,4.878048419952393,5.128205299377441,10,7.317072868347168,5,66.66667175292969,32899801088,8589930496,8764956672,1825271808
199,1760877616149,29776.92544555664,1980,2,0.17500000000000004,42552.04071044922,4950,0,0.17500000000000004,34825.27395629883,1980,2,0.17500000000000004,31000.863494873047,1980,2,0.16874999999999996,33858.47563171387,4950,0,0.16874999999999996,44244.986419677734,1980,2,0.16874999999999996,38646.523345947266,4950,0,0.16874999999999996,36981.63047790527,1980,2,0.16874999999999996,244193.00100708008,400,1925,3244,1925,1777,2382,2140,1397,4815,400,1505,2140,2137,1537,3353,400,0,0,0,0,0,0,0,0,0,0,0,5,4.761904716491699,0,0,100,32899801088,8589930496,8781357056,1825271808
199,1760877616349,29776.933547973633,1930,2,0.2437499999999999,42553.44250488281,1930,2,0.2437499999999999,34825.44520568848,1930,2,0.2437499999999999,31000.90281677246,1930,2,0.2437499999999999,33858.494567871094,1930,2,0.23750000000000004,44245.58769226074,4825,0,0.23750000000000004,38646.597076416016,4825,0,0.23750000000000004,36981.664779663086,1930,2,0.23750000000000004,244197.7000732422,400,1925,3244,1925,1777,2382,2140,1397,4815,400,1505,2140,2137,1537,3353,400,0,35,0,0,0,0,0,0,10,0,0,35,5,0,0,33.333335876464844,32899801088,8589930496,8781692928,1825271808
199,1760877616549,29776.94174194336,1900,2,0.28749999999999987,42553.53318786621,4750,0,0.29374999999999996,34825.52844238281,4750,0,0.29374999999999996,31000.979110717773,2375,1,0.29374999999999996,33858.55113220215,1900,2,0.29374999999999996,44247.54315185547,4750,0,0.29374999999999996,38646.70442199707,1900,2,0.29374999999999996,36981.698181152344,4750,0,0.29374999999999996,244203.1912536621,400,1925,3244,1925,1777,2382,2140,1397,4815,400,1505,2140,2137,1537,3353,400,0,35,0,0,0,0,0,0,10,0,0,35,5,0,0,33.333335876464844,32899801088,8589930496,8781692928,1825271808
199,1760877616749,29776.98289489746,1900,2,0.28749999999999987,42553.62501525879,4750,0,0.28749999999999987,34825.596115112305,2375,1,0.28749999999999987,31001.03578186035,4750,0,0.28749999999999987,33858.564880371094,1900,2,0.28749999999999987,44249.432540893555,4750,0,0.28749999999999987,38646.72311401367,1900,2,0.28749999999999987,36981.71076965332,4725,2,0.28749999999999987,244207.6847229004,400,1925,3244,1925,1777,2382,2140,1397,4815,400,1505,2140,2137,1537,3353,400,0,9.756096839904785,0,0,0,2.4390242099761963,2.5641026496887207,0,0,2.5,0,100,0,0,0,0,32899801088,8589930496,8781692928,1825271808
199,1760877616949,29776.990997314453,1900,2,0.28749999999999987,42553.69657897949,1900,2,0.28749999999999987,34825.64176940918,1900,2,0.28749999999999987,31001.094985961914,1900,2,0.28749999999999987,33858.579666137695,1900,2,0.28749999999999987,44251.2841796875,4750,0,0.28749999999999987,38646.728912353516,4750,0,0.28749999999999987,36981.726013183594,4750,0,0.28749999999999987,244211.9631500244,400,1925,3244,1925,1777,2382,2140,1397,4815,400,1505,2140,2137,1537,3353,400,0,0,0,0,0,0,0,0,4.761904716491699,0,0,100,0,0,0,0,32899801088,8589930496,8764919808,1825271808
199,1760877617149,29776.996780395508,1900,2,0.28125,42554.26057434082,4750,0,0.28125,34825.752868652344,2375,1,0.28125,31001.20979309082,2375,1,0.28125,33858.64602661133,4750,0,0.28125,44252.512466430664,1900,2,0.28125,38646.757400512695,1900,2,0.28125,36981.88198852539,1900,2,0.28125,244217.71612548828,400,1925,3244,1925,1777,2382,2140,1397,4815,400,1505,2140,2137,1537,3353,400,0,31.57894515991211,0,0,5,0,0,0,0,5,0,66.66667175292969,0,10,0,0,32899801088,8589930496,8764583936,1825271808
199,1760877617350,29777.003707885742,1870,2,0.32499999999999996,42554.588134765625,1870,2,0.32499999999999996,34825.79106140137,1870,2,0.32499999999999996,31001.237182617188,2337.5,1,0.32499999999999996,33858.67785644531,4675,0,0.32499999999999996,44254.24085998535,4675,0,0.32499999999999996,38646.793045043945,4675,0,0.32499999999999996,36981.89553833008,4675,0,0.32499999999999996,244221.95544433594,400,1925,3244,1925,1777,2382,2140,1397,4815,400,1505,2140,2137,1537,3353,400,0,23.809524536132813,0,0,0,0,4.761904716491699,0,0,0,0,89.47368621826172,0,0,0,0,32899801088,8589930496,8764583936,1825271808
199,1760877617550,29777.00959777832,1889.9999999999998,2,0.28749999999999987,42554.75831604004,1889.9999999999998,2,0.28749999999999987,34825.88136291504,1889.9999999999998,2,0.28749999999999987,31001.32847595215,1889.9999999999998,2,0.28749999999999987,33858.77549743652,4725,0,0.28749999999999987,44255.92691040039,4725,0,0.28749999999999987,38646.91142272949,4725,0,0.28749999999999987,36981.9015045166,4725,0,0.28749999999999987,244227.57775878906,400,1925,3244,1925,1777,2382,2140,1397,4815,400,1505,2140,2137,1537,3353,400,0,10.526315689086914,4.761904716491699,0,0,0,0,0,0,0,5,100,4.761904716491699,0,0,0,32899801088,8589930496,8761954304,1825271808
